Numer zlecenia;Numer art.;Nowych bel;reszta
53533;18866050;2;3705
53533;19016050;1;3440
53533;19315050;2;3318
53533;19671050;2;0
53533;202609;2;4865
53533;202623;2;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2660;1395;BLOK;1;D4608
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;2
Laczna liczba szyb:;3

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
