Numer zlecenia;Numer art.;Nowych bel;reszta
53523;18866050;2;4112
53523;19671050;2;5431
53523;202609;2;5473

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2950;1285;BLOK;1;D3458
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;2
Laczna liczba szyb:;2

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
