Numer zlecenia;Numer art.;Nowych bel;reszta
53485;18866730;5;0
53485;19016730;2;1200
53485;19315730;6;0
53485;19671000;6;5083
53485;19677000;3;1386
53485;202609;5;4825
53485;202623;8;4930

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3574;1445;BLOK;1;D4992
2;2870;1195;BLOK;1;C8443
3;2480;1435;BLOK;1;D5145
4;1720;1435;BLOK;1;D5145
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;7
Laczna liczba szyb:;12

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
