Numer zlecenia;Numer art.;Nowych bel;reszta
53518;18866730;4;4032
53518;19016730;1;0
53518;19315730;5;4081
53518;19671000;6;4350
53518;202609;3;1342
53518;202623;6;4930

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3420;1195;BLOK;1;D5332
2;3336;1195;BLOK;1;D5332
3;1897;1195;BLOK;1;D5332
Laczna liczba sztuk okien i drzwi:;3
Laczna liczba skrzydel:;5
Laczna liczba szyb:;8

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
