Numer zlecenia;Numer art.;Nowych bel;reszta
53710;18866730;3;2963
53710;18869730;5;2062
53710;19671000;5;2088
53710;202609;3;5536
53710;202623;5;4484

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2580;1195;VLAK;1;D5870
2;2580;1195;VLAK;1;D5871
3;880;1195;VLAK;1;D5870
4;730;1195;VLAK;1;D5871
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;4
Laczna liczba szyb:;8

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
