Numer zlecenia;Numer art.;Nowych bel;reszta
53566;18866000;2;3314
53566;19016000;1;2040
53566;19315000;2;3086
53566;19671000;3;2665
53566;202609;2;4936
53566;202623;3;4690

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2970;1435;BLOK;1;D2206
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;2
Laczna liczba szyb:;4

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
