Numer zlecenia;Numer art.;Nowych bel;reszta
53401;18866730;5;2502
53401;19016730;2;3990
53401;19315730;6;4783
53401;19671000;7;1399
53401;202609;4;1242
53401;202623;7;5005

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2990;1195;BLOK;1;D5048
2;2929;1395;BLOK;1;D396
3;2436;1120;BLOK;1;D398
4;1391;1395;BLOK;1;D396
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;7
Laczna liczba szyb:;11

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
