Numer zlecenia;Numer art.;Nowych bel;reszta
53428;18866RAL 1x;4;3794
53428;19016RAL 1x;1;0
53428;19315RAL 1x;5;4066
53428;19671050;6;5391
53428;202609;3;1890
53428;202623;5;1733

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2729;945;BLOK;1;D5267
2;2729;945;BLOK;1;C9260
3;1571;945;BLOK;1;D5267
4;1571;945;BLOK;1;C9260
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;6
Laczna liczba szyb:;10

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
