Numer zlecenia;Numer art.;Nowych bel;reszta
53456;18866000;4;1659
53456;19016000;1;0
53456;19315000;5;2340
53456;19671000;6;2412
53456;202609;4;5340
53456;202623;6;4060

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2619;1095;BLOK;1;D1961
2;2619;1095;BLOK;1;D1962
3;1808;1095;BLOK;1;D1961
4;1808;1095;BLOK;1;D1962
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;6
Laczna liczba szyb:;10

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
