Numer zlecenia;Numer art.;Nowych bel;reszta
53420;18866145;2;4078
53420;19016145;1;3840
53420;19315145;2;0
53420;19671050;3;3709
53420;202609;2;5349
53420;202623;3;4907

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;1739;1195;BLOK;1;D5151
2;1739;1195;BLOK;1;D5151
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;2
Laczna liczba szyb:;4

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
