Numer zlecenia;Numer art.;Nowych bel;reszta
53544;18866000;2;2428
53544;19016000;1;3390
53544;19315000;2;0
53544;19671000;3;3518
53544;202609;2;4407
53544;202623;3;4280

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2290;985;BLOK;1;D5365
2;1498;985;BLOK;1;D5365
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
