Numer zlecenia;Numer art.;Nowych bel;reszta
53647;18866730;2;2861
53647;19671000;2;4031
53647;202609;2;4115

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;1955;1395;BLOK;1;D3501
2;1937;1395;BLOK;1;D3501
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;2
Laczna liczba szyb:;2

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
