Numer zlecenia;Numer art.;Nowych bel;reszta
53474;18866730;4;0
53474;19016730;1;2760
53474;19315730;5;2844
53474;19671000;5;1884
53474;202609;4;4832
53474;202623;5;2121

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3038;1195;BLOK;1;D4886
2;1432;1195;BLOK;1;D5049
3;830;1435;BLOK;1;D4997
4;830;1435;BLOK;1;D4997
5;704;1195;BLOK;1;D5049
Laczna liczba sztuk okien i drzwi:;5
Laczna liczba skrzydel:;6
Laczna liczba szyb:;8

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
