Numer zlecenia;Numer art.;Nowych bel;reszta
53771;18866050;3;5325
53771;19016050;1;2460
53771;19315050;3;3366
53771;19671050;4;5451
53771;202609;2;1881
53771;202623;3;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2800;1295;BLOK;1;D5132
2;1450;1295;BLOK;1;D5132
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKOŁOWSKI SPÓŁKA KOMANDYTOWA
