Numer zlecenia;Numer art.;Nowych bel;reszta
53493;18866050;2;1588
53493;19016050;1;2760
53493;19315050;3;3566
53493;19671050;3;1469
53493;202609;2;3574
53493;202623;3;2790

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2528;1195;BLOK;1;D5156
2;1230;1195;BLOK;1;D5156
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
