Numer zlecenia;Numer art.;Nowych bel;reszta
53484;18866128;3;5435
53484;19016128;1;0
53484;19315128;3;3086
53484;19671000;4;0
53484;202609;2;1691
53484;202623;4;3744

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3180;1435;BLOK;1;D4971
2;1230;1435;BLOK;1;D4971
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;6

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
