Numer zlecenia;Numer art.;Nowych bel;reszta
53641;18866050;2;2014
53641;19016050;1;3060
53641;19315050;3;4559
53641;19671050;3;1351
53641;202609;2;4032
53641;202623;3;2396

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2929;1095;BLOK;1;D4932
2;1419;1095;BLOK;1;D4932
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
