Numer zlecenia;Numer art.;Nowych bel;reszta
53564;18866680;2;1597
53564;19016680;1;2760
53564;19315680;2;0
53564;19671680;3;2085
53564;202609;2;4090
53564;202623;3;2894

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2138;1195;BLOK;1;D5136
2;1200;1195;BLOK;1;D5136
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
