Numer zlecenia;Numer art.;Nowych bel;reszta
53769;18866750;3;4270
53769;19016750;1;2160
53769;19315750;3;1976
53769;19671000;4;3646
53769;202609;2;0
53769;202623;4;4730

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2692;1395;BLOK;1;D6214
2;1990;1395;BLOK;1;D6214
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKOŁOWSKI SPÓŁKA KOMANDYTOWA
