Numer zlecenia;Numer art.;Nowych bel;reszta
53633;18866050;1;2082
53633;18869050;2;3927
53633;19671050;2;4293
53633;202609;1;2754
53633;202623;2;4927

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2051;1195;VLAK;1;D5751
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;1
Laczna liczba szyb:;2

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
