Numer zlecenia;Numer art.;Nowych bel;reszta
53479;18866730;5;0
53479;19016730;2;4920
53479;19315730;6;4908
53479;19671000;7;3668
53479;202609;4;0
53479;202623;6;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2960;1395;BLOK;1;D5402
2;2910;1195;BLOK;1;D5397
3;2895;1195;BLOK;1;D5418
4;1070;1195;BLOK;1;D5418
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;7
Laczna liczba szyb:;10

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
