Numer zlecenia;Numer art.;Nowych bel;reszta
53480;18866000;2;3174
53480;19016000;1;3660
53480;19315000;3;4693
53480;19671000;3;2414
53480;202609;2;4452
53480;202623;3;3680

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2961;1285;BLOK;1;D3613
2;840;1285;BLOK;1;D3613
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;2
Laczna liczba szyb:;4

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
