Numer zlecenia;Numer art.;Nowych bel;reszta
53297;18866514;2;1375
53297;19016RAL 2x;1;2760
53297;19315RAL 2x;3;3566
53297;19671514;4;5368
53297;202609;2;3195
53297;202623;3;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3167;1195;BLOK;1;D3006
2;1416;1195;BLOK;1;D3006
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
