Numer zlecenia;Numer art.;Nowych bel;reszta
53553;18866000;4;0
53553;19016000;2;3688
53553;19315000;5;4707
53553;19671000;7;5466
53553;202609;4;4437
53553;202623;6;3973

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3274;1271;BLOK;1;EVERS
2;2757;1271;BLOK;1;EVERS
3;2129;1331;BLOK;1;WERF
Laczna liczba sztuk okien i drzwi:;3
Laczna liczba skrzydel:;6
Laczna liczba szyb:;10

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
