Numer zlecenia;Numer art.;Nowych bel;reszta
53460;18866RAL 1x;4;2691
53460;19016000;1;0
53460;19315000;4;3566
53460;19671000;5;4508
53460;202609;3;0
53460;202623;5;4930

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2504;1195;BLOK;1;D5352
2;2098;1195;BLOK;1;D5351
3;1224;1195;BLOK;1;D5352
Laczna liczba sztuk okien i drzwi:;3
Laczna liczba skrzydel:;6
Laczna liczba szyb:;8

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
