Numer zlecenia;Numer art.;Nowych bel;reszta
53206;18866050;2;4067
53206;19016050;1;3504
53206;19315050;2;4617
53206;19671050;2;1431
53206;202609;2;5502
53206;202623;2;2728

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2138;1365;BLOK;1;D3542
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;2
Laczna liczba szyb:;3
