Numer zlecenia;Numer art.;Nowych bel;reszta
53208;18866730;10;2193
53208;19016730;4;3844
53208;19315730;12;0
53208;19671000;16;5431
53208;202609;8;0
53208;202623;15;4932

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;4216;1435;BLOK;1;D3891
2;3998;1195;BLOK;1;D3867
3;2489;1195;BLOK;4;D3339
4;2232;1195;BLOK;1;D3868
5;1596;1195;BLOK;1;D3868
Laczna liczba sztuk okien i drzwi:;8
Laczna liczba skrzydel:;15
Laczna liczba szyb:;25
