Numer zlecenia;Numer art.;Nowych bel;reszta
53524;18866128;3;5080
53524;19016128;1;2460
53524;19315128;3;2282
53524;19671000;4;3983
53524;202609;2;1309
53524;202623;3;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;3192;1295;BLOK;1;D5316
2;1837;1295;BLOK;1;D5316
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;3
Laczna liczba szyb:;5

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
