Numer zlecenia;Numer art.;Nowych bel;reszta
53465;18866730;4;4903
53465;18869730;6;4214
53465;19671000;6;3300
53465;202609;3;2303
53465;202623;5;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2182;1435;VLAK;1;D3723
2;2012;1195;VLAK;1;D4800
3;1764;1435;VLAK;1;D3723
4;1416;1195;VLAK;1;D4800
Laczna liczba sztuk okien i drzwi:;4
Laczna liczba skrzydel:;5
Laczna liczba szyb:;9

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
