Numer zlecenia;Numer art.;Nowych bel;reszta
53575;19016050;1;3160
53575;19315050;2;3234
53575;19671050;1;1788
53575;202623;2;0

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2744;1535;BLOK;1;D585
Laczna liczba sztuk okien i drzwi:;1
Laczna liczba skrzydel:;0
Laczna liczba szyb:;1

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
