Numer stojaka;Numer zamówienia klienta;Numer zamówienia dostawcy;Pozycja;Szerokosc;Wysokosc;Sztuk;Zlecenie;Zespolenie;Numer seryjny;Kod klienta;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;1;506;951;1;1      53297 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943052;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;2;506;951;1;1      53297 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943053;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;4;506;951;1;2      53297 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943055;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;50;496;1201;1;2      53406 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943101;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;52;473;1191;1;3      53406 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943103;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;54;462;1191;1;4      53406 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943105;;
3078029744;02458 AKR 8 GRUDZIEÑ;23957;55;462;1191;1;4      53406 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943106;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;79;729;1295;1;1      53385 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942969;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;3;721;1295;1;1      53199 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942893;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;90;716;845;1;4      53386 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942980;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;18;710;945;1;1      53380 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942908;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;20;710;945;1;2      53380 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942910;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;38;710;945;1;6      53381 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942928;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;40;710;945;1;7      53381 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942930;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;41;710;945;1;7      53381 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942931;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;55;710;835;1;3      53383 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942945;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;62;710;835;1;6      53383 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942952;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;24;707;889;1;3      53380 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942914;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;85;696;1295;1;2      53386 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942975;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;87;696;1295;1;2      53386 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942977;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;43;699;945;1;8      53381 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942933;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;44;699;945;1;8      53381 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942934;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;46;699;945;1;9      53381 poz.9;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942936;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;47;699;945;1;9      53381 poz.9;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942937;;
3078030498;02449 AKR 5 GRUDZIEÑ  korekta II;24698;72;695;1049;1;9      53383 poz.9;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942962;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;9;514;891;1;2      53307-b poz.2;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942899;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;17;503;1055;1;3      53376 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942907;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;59;505;939;1;4      53383 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942949;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;61;505;939;1;5      53383 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942951;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;31;495;945;1;4      53381 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942921;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;32;495;945;1;4      53381 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942922;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;30;480;945;1;3      53381 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942920;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;88;459;741;1;3      53386 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942978;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;25;444;945;1;1      53381 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942915;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;27;444;945;1;2      53381 poz.2;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942917;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;29;444;945;1;2      53381 poz.2;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942919;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;10;398;951;1;1      53376 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942900;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;11;398;951;1;1      53376 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942901;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;13;398;951;1;2      53376 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942903;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;14;398;951;1;2      53376 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942904;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;58;400;835;1;4      53383 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942948;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;60;400;835;1;5      53383 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942950;;
3078037428;02449 AKR 5 GRUDZIEÑ  korekta II;24698;16;398;951;1;3      53376 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942906;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;78;597;1191;1;1      53385 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942968;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;83;591;1191;1;1      53386 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942973;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;1;589;1191;1;1      53199 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942891;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;2;589;1191;1;1      53199 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942892;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;28;578;1049;1;2      53381 poz.2;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942918;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;89;584;741;1;4      53386 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942979;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;91;584;741;1;4      53386 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942981;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;22;572;785;1;3      53380 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942912;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;23;572;785;1;3      53380 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942913;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;70;561;945;1;9      53383 poz.9;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942960;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;68;560;945;1;8      53383 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942958;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;71;560;945;1;9      53383 poz.9;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942961;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;65;555;945;1;7      53383 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942955;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;66;555;945;1;7      53383 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20942956;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;26;549;1049;1;1      53381 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942916;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;5;541;971;1;1      53307-b poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942895;;
3072038155;02449 AKR 5 GRUDZIEÑ  korekta II;24698;7;541;971;1;1      53307-b poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20942897;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;6;928;1295;1;2      53449 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944291;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;7;928;1295;1;2      53449 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944292;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;11;1290;855;1;2      53450 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944296;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;9;932;855;1;1      53450 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944294;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;15;819;1295;1;4      53450 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944300;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;4;795;1191;1;2      53449 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944289;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;5;795;1191;1;2      53449 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944290;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;14;686;1191;1;4      53450 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944299;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;16;686;1191;1;4      53450 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944301;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;3;680;1055;1;1      53449 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944288;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;18;679;1005;1;5      53450 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944303;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;13;659;1191;1;3      53450 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944298;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;8;613;751;1;1      53450 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944293;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;10;613;751;1;2      53450 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944295;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;12;613;751;1;2      53450 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944297;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;1;548;951;1;1      53449 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944286;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;2;548;951;1;1      53449 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944287;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;17;546;901;1;5      53450 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944302;;
3072039459;02484 AKR 8 GRUDZIEÑ;24655;19;546;901;1;5      53450 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20944304;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;6;911;969;1;2      53363 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943000;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943007;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943008;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943009;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943010;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943011;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;8;900;969;6;1      53364 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943012;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;14;900;969;6;4      53364 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943043;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;14;900;969;6;4      53364 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943044;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;14;900;969;6;4      53364 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943045;;
3076028725;02468  AKR 9 GRUDZIEÑ;24288;14;900;969;6;4      53364 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20943046;;
