Numer stojaka;Numer zamówienia klienta;Numer zamówienia dostawcy;Pozycja;Szerokosc;Wysokosc;Sztuk;Zlecenie;Zespolenie;Numer seryjny;Kod klienta;
3078012807;02509 AKR 9 GRUDZIEÑ;25290;8;509;1067;1;4      53505 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946411;;
3078012807;02509 AKR 9 GRUDZIEÑ;25290;9;509;1067;1;4      53505 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946412;;
3078012807;02509 AKR 9 GRUDZIEÑ;25290;4;441;897;1;2      53505 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946407;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;32;469;1117;1;2      53501 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946070;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;52;483;707;1;1      53502 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946090;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;51;483;707;1;1      53502 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946089;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;60;511;987;1;4      53502 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946098;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;8;515;1077;1;1      53499 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946046;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;9;516;1077;1;1      53499 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946047;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;29;525;1117;1;1      53501 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946067;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;27;525;1117;1;1      53501 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946065;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;5;539;897;1;2      53498 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946043;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;75;538;967;1;1      53503 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946113;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;6;540;897;1;2      53498 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946044;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;40;559;1431;1;5      53501 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946078;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;46;562;1327;1;7      53501 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946084;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;45;563;1327;1;7      53501 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946083;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;56;575;811;1;2      53502 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946094;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;2;575;861;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946039;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;2;575;861;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946038;;
3072032917;02506 AKR 9 GRUDZIEÑ;25183;1;576;861;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946037;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;35;932;1281;1;3      53501 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946073;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;80;921;1021;1;3      53503 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946118;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;82;897;1021;1;4      53503 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946120;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;69;889;1381;1;7      53502 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946107;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;16;875;1191;1;1      53500 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946054;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;18;875;1191;1;1      53500 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946056;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;20;853;1131;1;2      53500 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946058;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;22;853;1131;1;2      53500 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946060;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;37;843;1091;1;4      53501 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946075;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;39;843;1091;1;4      53501 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946077;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;72;840;1381;1;8      53502 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946110;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;74;840;1381;1;8      53502 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946112;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;79;815;917;1;3      53503 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946117;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;13;809;1181;1;2      53499 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946051;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;14;809;1181;1;2      53499 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946052;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;59;789;1091;1;3      53502 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946097;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;81;792;917;1;4      53503 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946119;;
3076025427;02506 AKR 9 GRUDZIEÑ;25183;85;784;1201;1;5      53503 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946123;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;48;466;977;1;8      53501 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946086;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;49;466;977;1;8      53501 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946087;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;41;453;1327;1;5      53501 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946079;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;4;461;897;1;1      53498 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946042;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;88;461;897;1;6      53503 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946126;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;87;461;897;1;6      53503 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946125;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;55;428;707;1;2      53502 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946093;;
3073033517;02506 AKR 9 GRUDZIEÑ;25183;54;427;707;1;2      53502 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946092;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;57;641;987;1;3      53502 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946095;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;83;636;1097;1;5      53503 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946121;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;84;636;1097;1;5      53503 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946122;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;62;630;1027;1;5      53502 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946100;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;65;630;1027;1;5      53502 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946103;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;53;630;811;1;1      53502 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946091;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;23;663;627;1;3      53500 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946061;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;25;663;627;1;3      53500 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946063;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;61;617;1091;1;4      53502 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946099;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;50;613;1081;1;8      53501 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946088;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;89;608;1001;1;6      53503 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946127;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;90;587;1137;1;7      53503 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946128;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;91;587;1137;1;7      53503 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946129;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;77;587;967;1;2      53503 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946115;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;76;586;967;1;2      53503 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946114;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;94;577;1157;1;8      53503 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946132;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;95;577;1157;1;8      53503 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946133;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;31;574;1221;1;2      53501 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946069;;
3079817401;02506 AKR 9 GRUDZIEÑ;25183;1;576;861;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946036;;
3077020872;WILLERS AKR 9 GRUDZIEÑ;25353;1;798;1081;1;1      251120043 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946403;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;1;461;1227;1;1      53519 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946377;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;10;622;1227;1;4      53519 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946386;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;9;622;1227;1;4      53519 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946385;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;3;738;1266;1;2      53519 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946379;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;2;739;1266;1;2      53519 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946378;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;6;763;1227;1;3      53519 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946382;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;5;763;1227;1;3      53519 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946381;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;12;768;1331;1;4      53519 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946388;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;11;768;1331;1;4      53519 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946387;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;4;780;1266;1;2      53519 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946380;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;8;909;1331;1;3      53519 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946384;;
3074044413;53519 AKR 9 GRUDZIEÑ;25555;7;909;1331;1;3      53519 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946383;;
3074044413;53510 AKR 9 GRUDZIEÑ;25410;2;699;887;1;1      53510 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946401;;
3074044413;53510 AKR 9 GRUDZIEÑ;25410;1;700;887;1;1      53510 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946400;;
3074044413;53510 AKR 9 GRUDZIEÑ;25410;3;845;991;1;1      53510 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946402;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;86;784;1201;1;5      53503 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946124;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;33;784;1177;1;3      53501 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946071;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;44;782;1431;1;6      53501 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946082;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;34;784;1177;1;3      53501 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946072;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;63;777;1131;1;5      53502 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946101;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;64;777;1131;1;5      53502 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946102;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;68;742;1277;1;7      53502 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946106;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;70;742;1277;1;7      53502 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946108;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;92;735;1241;1;7      53503 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946130;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;93;735;1241;1;7      53503 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946131;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;78;734;1071;1;2      53503 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946116;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;24;810;731;1;3      53500 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946062;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;96;725;1261;1;8      53503 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946134;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;97;725;1261;1;8      53503 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946135;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;15;728;1087;1;1      53500 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946053;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;17;728;1087;1;1      53500 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946055;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;26;810;731;1;3      53500 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946064;;
3072092553;02506 AKR 9 GRUDZIEÑ;25183;3;724;965;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946040;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;3;724;965;2;1      53366 poz.1;Optitherm SI3 4\AL 12\Argon\Optifloat Clear 4\AL 12\Argon\Optitherm SI3 4;20946041;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;47;709;1431;1;7      53501 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946085;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;19;706;1027;1;2      53500 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946057;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;21;706;1027;1;2      53500 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946059;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;71;692;1277;1;8      53502 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946109;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;73;692;1277;1;8      53502 poz.8;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946111;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;36;695;987;1;4      53501 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946074;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;38;695;987;1;4      53501 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946076;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;7;687;1001;1;2      53498 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946045;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;66;673;1027;1;5      53502 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946104;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;28;665;1221;1;1      53501 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946066;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;30;665;1221;1;1      53501 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946068;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;10;663;1181;1;1      53499 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946048;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;11;661;1077;1;2      53499 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946049;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;12;661;1077;1;2      53499 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946050;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;67;658;1027;1;6      53502 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946105;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;42;635;1327;1;6      53501 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946080;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;43;635;1327;1;6      53501 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946081;;
3077029066;02506 AKR 9 GRUDZIEÑ;25183;58;642;987;1;3      53502 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20946096;;
