Numer stojaka;Numer zamówienia klienta;Numer zamówienia dostawcy;Pozycja;Szerokosc;Wysokosc;Sztuk;Zlecenie;Zespolenie;Numer seryjny;Kod klienta;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;28;677;1185;1;2      53465 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949655;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;64;675;951;1;1      53470 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949691;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;65;675;951;1;1      53470 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949692;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;72;675;951;1;4      53470 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949699;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;73;675;951;1;4      53470 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949700;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;13;667;951;1;1      53420 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949640;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;15;667;951;1;2      53420 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949642;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;70;666;951;1;3      53470 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949697;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;79;663;951;1;6      53470 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949706;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;80;663;951;1;6      53470 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949707;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;40;657;1049;1;2      53466 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949667;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;18;650;1055;1;1      53440 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949645;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;83;646;990;1;1      53474 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949710;;
3074021230;02498 AKR 12 GRUDZIEÑ  Korekta;25306;45;645;984;1;1      53467 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949672;;
3073029879;02494 AKR 11 GRUDZIEÑ;24824;33;1012;1255;1;1      53458 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949813;;
3073029879;02494 AKR 11 GRUDZIEÑ;24824;19;1096;1140;1;2      53457 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949799;;
3073029879;02499 AKR 11 GRUDZIEÑ;25010;10;1010;1055;1;4      53479 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949770;;
3073029879;1064C AL.25 V251127;25830;1;944;1885;1;1064C AL.25 V251127:1:1;33.1 I Mleczny 6,4;20950766;;
3073029879;02498 AKR 12 GRUDZIEÑ  Korekta;25306;35;710;945;1;1      53466 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949662;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;6;1075;1255;1;2      53479 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949766;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;3;1025;1055;1;1      53479 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949763;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;14;922;1145;1;2      53480 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949774;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;7;826;951;1;3      53479 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949767;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;12;790;1041;1;2      53480 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949772;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;13;790;1041;1;2      53480 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949773;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;4;713;1151;1;2      53479 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949764;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;5;713;1151;1;2      53479 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949765;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;1;713;951;1;1      53479 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949761;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;2;713;951;1;1      53479 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949762;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;8;713;951;1;4      53479 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949768;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;9;713;951;1;4      53479 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949769;;
3074031260;02499 AKR 11 GRUDZIEÑ;25010;11;700;1145;1;1      53480 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949771;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;18;1078;1074;1;3      53491 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949734;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;30;1061;1230;1;1      53492 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949746;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;32;1061;1230;1;2      53492 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949748;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;12;1360;1049;1;5      53490 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949728;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;14;1306;1049;1;6      53490 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949730;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;39;1043;1055;1;2      53493 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949755;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;4;841;999;1;2      53490 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949720;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;7;841;999;1;3      53490 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949723;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;42;815;1289;1;1      53494 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949758;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;44;815;1289;1;2      53494 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949760;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;34;757;990;1;3      53492 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949750;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;24;741;984;1;5      53491 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949740;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;25;737;1049;1;6      53491 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949741;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;27;737;1049;1;7      53491 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949743;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;29;713;1191;1;1      53492 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949745;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;31;713;1191;1;2      53492 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949747;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;41;710;1185;1;1      53494 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949757;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;43;710;1185;1;2      53494 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949759;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;11;710;945;1;5      53490 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949727;;
3079806443;02505 AKR 12 GRUDZIEÑ;25149;13;710;945;1;6      53490 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949729;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;38;513;951;1;2      53459 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949818;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;24;601;951;1;4      53457 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949804;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;22;601;951;1;4      53457 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949802;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;20;601;951;1;3      53457 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949800;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;32;613;1151;1;1      53458 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949812;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;31;613;1151;1;1      53458 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949811;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;5;633;751;1;2      53455 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949785;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;3;633;751;1;2      53455 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949783;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;1;633;751;1;1      53455 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949781;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;14;676;851;1;4      53456 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949794;;
3072058696;02494 AKR 11 GRUDZIEÑ;24824;13;676;851;1;4      53456 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949793;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;10;720;1481;1;2      53417-a poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949830;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;8;720;1481;1;1      53417-a poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949828;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;7;763;1191;1;3      53418 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949827;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;5;763;1191;1;3      53418 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949825;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;3;763;1191;1;2      53418 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949823;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;1;763;1191;1;1      53418 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949821;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;11;825;1585;1;2      53417-a poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949831;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;9;825;1585;1;1      53417-a poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949829;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;4;1209;1295;1;2      53418 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949824;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;2;1209;1295;1;1      53418 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949822;;
3072058696;02467 AKR 11 GRUDZIEÑ;24269;6;1717;1295;1;3      53418 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949826;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;14;773;1055;1;1      53420 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949641;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;16;773;1055;1;2      53420 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949643;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;69;770;1055;1;3      53470 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949696;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;48;750;1289;1;2      53467 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949675;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;49;750;1289;1;2      53467 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949676;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;2;745;1055;1;1      53389 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949629;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;4;745;1055;1;1      53389 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949631;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;7;745;1055;1;3      53389 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949634;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;9;745;1055;1;3      53389 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949636;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;75;713;1191;1;5      53470 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949702;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;22;713;951;1;1      53464 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949649;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;24;713;951;1;2      53464 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949651;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;53;713;951;1;1      53468 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949680;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;55;713;951;1;1      53468 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949682;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;87;713;951;1;5      53474 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949714;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;89;713;951;1;5      53474 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949716;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;36;710;945;1;1      53466 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949663;;
3075022410;02498 AKR 12 GRUDZIEÑ  Korekta;25306;76;713;1191;1;5      53470 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949703;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;20;656;1074;1;4      53491 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949736;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;2;633;999;1;1      53490 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949718;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;10;633;999;1;4      53490 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949726;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;26;631;945;1;6      53491 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949742;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;28;631;945;1;7      53491 poz.7;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949744;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;33;625;951;1;3      53492 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949749;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;35;625;951;1;3      53492 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949751;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;16;619;1074;1;2      53491 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949732;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;22;605;945;1;5      53491 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949738;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;23;605;945;1;5      53491 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949739;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;19;551;1035;1;3      53491 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949735;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;21;551;1035;1;4      53491 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949737;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;1;528;895;1;1      53490 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949717;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;3;528;895;1;2      53490 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949719;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;5;528;895;1;2      53490 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949721;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;6;528;895;1;3      53490 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949722;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;8;528;895;1;3      53490 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949724;;
3079823297;02505 AKR 12 GRUDZIEÑ;25149;9;528;895;1;4      53490 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949725;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;28;1305;1155;1;5      53457 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949808;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;4;1054;855;1;2      53455 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949784;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;17;838;1140;1;1      53457 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949797;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;40;836;1055;1;2      53459 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949820;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;35;820;1055;1;1      53459 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949815;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;37;820;1055;1;1      53459 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949817;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;23;809;1055;1;4      53457 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949803;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;25;809;1055;1;4      53457 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949805;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;8;808;955;1;1      53456 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949788;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;15;808;955;1;4      53456 poz.4;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949795;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;10;807;955;1;2      53456 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949790;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;12;807;955;1;3      53456 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949792;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;16;733;1101;1;1      53457 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949796;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;18;733;1101;1;2      53457 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949798;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;2;737;855;1;1      53455 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949782;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;21;706;1055;1;3      53457 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949801;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;9;702;851;1;2      53456 poz.2;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949789;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;11;702;851;1;3      53456 poz.3;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949791;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;34;688;951;1;1      53459 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949814;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;36;688;951;1;1      53459 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949816;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;6;676;851;1;1      53456 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949786;;
3072072425;02494 AKR 11 GRUDZIEÑ;24824;7;676;851;1;1      53456 poz.1;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949787;;
3073043356;53377 A AKR;24986;2;601;951;2;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949777;;
3073043356;53377 A AKR;24986;2;601;951;2;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949776;;
3073043356;53377 A AKR;24986;1;601;951;1;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949775;;
3073043356;53377 A AKR;24986;4;706;1055;2;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949780;;
3073043356;53377 A AKR;24986;4;706;1055;2;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949779;;
3073043356;53377 A AKR;24986;3;706;1055;1;;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949778;;
3073043356;02494 AKR 11 GRUDZIEÑ;24824;30;488;1051;1;6      53457 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949810;;
3073043356;02494 AKR 11 GRUDZIEÑ;24824;29;488;1051;1;6      53457 poz.6;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949809;;
3073043356;02494 AKR 11 GRUDZIEÑ;24824;27;488;1051;1;5      53457 poz.5;Optifloat Clear 4\AL 16\Argon\Optitherm SI3 4;20949807;;
