Numer zlecenia;Numer art.;Nowych bel;reszta
53387;18866999;3;3118
53387;19016999;1;1496
53387;19315999;3;3474
53387;19671418;4;3307
53387;202609;3;5473
53387;202623;4;4884

Lista okien i drzwi dla tego zlecenia:
Lp.;Szerokosc;Wysokosc;Typ profilu;Ilosc sztuk;Referencja
1;2309;1241;BLOK;1;ABOUAZZA
2;2234;1241;BLOK;1;ABOUAZZA
Laczna liczba sztuk okien i drzwi:;2
Laczna liczba skrzydel:;4
Laczna liczba szyb:;6

Klient:AKROBUD SOKO£OWSKI SPÓ£KA KOMANDYTOWA
